[ssm_oa][INFO] [2016-12-20 15:48:35] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initWindow]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initWindow(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:35] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initWindow-style]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initWindow2(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:35] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initDialog]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initDialog(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:35] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initDialog-js]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initDialog2(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:35] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initForm]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initForm(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:35] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initForm-file]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initFormFile(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initComboBox]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initComboBox(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initGrid]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initGrid(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initGrid-js]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initGrid2(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initTree]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initTree(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initTree-js]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initTree2(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initTreegrid]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initTreegrid(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initCombotree]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initCombotree(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initLinkButton]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initLinkButton(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initSwitchButton]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initSwitchButton(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initForm-valide]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initFormValide(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initComboBox-js]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initComboBox2(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initComboBox-cascade]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initComboBox3(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/initCombogrid]}" onto public java.lang.String com.shupro.oa.common.controller.DemoController.initCombogrid(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/home]}" onto public java.lang.String com.shupro.oa.common.controller.PageController.home(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/tologin]}" onto public java.lang.String com.shupro.oa.common.controller.PageController.tologin(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:36] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/welcome]}" onto public java.lang.String com.shupro.oa.common.controller.PageController.welcome(org.springframework.ui.Model)
[ssm_oa][INFO] [2016-12-20 15:48:50] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.initControllerAdviceCache(517) | Looking for @ControllerAdvice: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Dec 20 15:48:26 CST 2016]; parent: Root WebApplicationContext
[ssm_oa][INFO] [2016-12-20 15:48:55] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.initControllerAdviceCache(517) | Looking for @ControllerAdvice: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Dec 20 15:48:26 CST 2016]; parent: Root WebApplicationContext
[ssm_oa][INFO] [2016-12-20 15:49:03] org.springframework.web.servlet.FrameworkServlet.initServletBean(504) | FrameworkServlet 'spring': initialization completed in 37338 ms
[ssm_oa][INFO] [2016-12-20 15:50:11] com.shupro.oa.aop.SysLogAop.recordSysLog(70) | [类名]:com.shupro.oa.admin.controller.LoginController,[方法]:login,[请求路径]:/login,[参数]:{"loginname":"test","password":"123456"}
[ssm_oa][INFO] [2016-12-20 15:50:11] com.shupro.oa.aop.SysLogAop.recordSysLog(90) | 用户未登录
[ssm_oa][INFO] [2016-12-20 15:50:24] com.shupro.oa.aop.SysLogAop.recordSysLog(70) | [类名]:com.shupro.oa.common.controller.PageController,[方法]:home,[请求路径]:/home,[参数]:{}
[ssm_oa][INFO] [2016-12-20 15:50:35] com.shupro.oa.aop.SysLogAop.recordSysLog(70) | [类名]:com.shupro.oa.common.controller.PageController,[方法]:welcome,[请求路径]:/welcome,[参数]:{}
[ssm_oa][INFO] [2016-12-20 15:51:19] com.shupro.oa.aop.SysLogAop.recordSysLog(70) | [类名]:com.shupro.oa.common.controller.DemoController,[方法]:initGrid,[请求路径]:/initGrid,[参数]:{}
[ssm_oa][INFO] [2016-12-20 15:51:19] com.shupro.oa.aop.SysLogAop.recordSysLog(87) | com.shupro.oa.admin.model.SysLog@66c88e62
[ssm_oa][INFO] [2016-12-20 15:51:55] com.shupro.oa.aop.SysLogAop.recordSysLog(70) | [类名]:com.shupro.oa.common.controller.DemoController,[方法]:initGrid2,[请求路径]:/initGrid-js,[参数]:{}
[ssm_oa][INFO] [2016-12-20 15:51:55] com.shupro.oa.aop.SysLogAop.recordSysLog(87) | com.shupro.oa.admin.model.SysLog@4090ed1a
[ssm_oa][WARN] [2016-12-20 15:52:06] org.springframework.web.servlet.DispatcherServlet.noHandlerFound(1136) | No mapping found for HTTP request with URI [/sysUser/list] in DispatcherServlet with name 'spring'
[ssm_oa][INFO] [2016-12-20 15:58:15] com.shupro.oa.aop.SysLogAop.recordSysLog(70) | [类名]:com.shupro.oa.common.controller.DemoController,[方法]:initComboBox2,[请求路径]:/initComboBox-js,[参数]:{}
[ssm_oa][INFO] [2016-12-20 15:58:15] com.shupro.oa.aop.SysLogAop.recordSysLog(87) | com.shupro.oa.admin.model.SysLog@2934fb45
[ssm_oa][WARN] [2016-12-20 15:58:22] org.springframework.web.servlet.DispatcherServlet.noHandlerFound(1136) | No mapping found for HTTP request with URI [/sysDictionary/select2combo/1] in DispatcherServlet with name 'spring'
[ssm_oa][INFO] [2016-12-20 15:58:42] com.shupro.oa.aop.SysLogAop.recordSysLog(93) | 页面加载操作
[ssm_oa][INFO] [2016-12-20 15:58:51] com.shupro.oa.aop.SysLogAop.recordSysLog(70) | [类名]:com.shupro.oa.admin.controller.SysDeptController,[方法]:list,[请求路径]:/sysDept/list,[参数]:{"page":"1","rows":"10"}
[ssm_oa][WARN] [2016-12-20 16:00:34] org.springframework.web.servlet.DispatcherServlet.noHandlerFound(1136) | No mapping found for HTTP request with URI [/sysUser/init] in DispatcherServlet with name 'spring'
[ssm_oa][INFO] [2016-12-20 16:29:25] org.springframework.web.context.ContextLoader.initWebApplicationContext(285) | Root WebApplicationContext: initialization started
[ssm_oa][INFO] [2016-12-20 16:29:25] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(510) | Refreshing Root WebApplicationContext: startup date [Tue Dec 20 16:29:25 CST 2016]; root of context hierarchy
[ssm_oa][INFO] [2016-12-20 16:29:25] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from URL [file:/G:/myGitPro/shupro/oa-manager/oa-web/target/classes/spring/spring.xml]
[ssm_oa][INFO] [2016-12-20 16:29:25] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(172) | Loading properties file from file [G:\myGitPro\shupro\oa-manager\oa-web\target\classes\resource\config.properties]
[ssm_oa][INFO] [2016-12-20 16:29:25] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(172) | Loading properties file from file [G:\myGitPro\shupro\oa-manager\oa-web\target\classes\resource\db.properties]
[ssm_oa][INFO] [2016-12-20 16:29:26] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.<init>(153) | JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
[ssm_oa][INFO] [2016-12-20 16:29:27] org.springframework.web.context.ContextLoader.initWebApplicationContext(325) | Root WebApplicationContext: initialization completed in 1901 ms
[ssm_oa][INFO] [2016-12-20 16:29:38] org.springframework.web.servlet.FrameworkServlet.initServletBean(485) | FrameworkServlet 'spring': initialization started
[ssm_oa][INFO] [2016-12-20 16:29:38] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(510) | Refreshing WebApplicationContext for namespace 'spring-servlet': startup date [Tue Dec 20 16:29:38 CST 2016]; parent: Root WebApplicationContext
[ssm_oa][INFO] [2016-12-20 16:29:38] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(317) | Loading XML bean definitions from URL [file:/G:/myGitPro/shupro/oa-manager/oa-web/target/classes/spring/spring-mvc.xml]
[ssm_oa][INFO] [2016-12-20 16:29:38] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.<init>(153) | JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
[ssm_oa][INFO] [2016-12-20 16:29:46] org.springframework.web.servlet.handler.AbstractUrlHandlerMapping.registerHandler(314) | Mapped URL path [/static/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/login]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.LoginController.login(javax.servlet.http.HttpServletRequest)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/logout],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.LoginController.logoutAjax(javax.servlet.http.HttpServletRequest)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/logout],methods=[GET]}" onto public java.lang.String com.shupro.oa.admin.controller.LoginController.logout(javax.servlet.http.HttpServletRequest)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDept/init]}" onto public java.lang.String com.shupro.oa.admin.controller.SysDeptController.init()
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDept/list]}" onto public com.shupro.core.utils.page.PageBean<com.shupro.oa.admin.model.SysDept> com.shupro.oa.admin.controller.SysDeptController.list(javax.servlet.http.HttpServletRequest)
